id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-0000366,SIN-010320,Parte policial,1,1,2021-01-19,0,
DOC-0000367,SIN-010320,Fotografías del daño,1,1,2021-01-19,0,
DOC-0000368,SIN-010320,Proforma de reparación,1,1,2021-01-19,0,
DOC-0000369,SIN-010320,Copia matrícula,1,1,2021-01-17,0,
DOC-0000370,SIN-010320,Cédula del asegurado,1,1,2021-01-20,0,
DOC-0000371,SIN-001351,Certificado de defunción,1,1,2022-06-07,0,
DOC-0000372,SIN-001351,Informe médico causa muerte,0,1,2022-06-10,0,
DOC-0000373,SIN-001351,Cédula beneficiario,1,1,2022-06-11,0,
DOC-0000374,SIN-001351,Póliza original,1,1,2022-06-07,0,
DOC-0000375,SIN-009177,Parte policial,1,0,2022-11-15,0,
DOC-0000376,SIN-009177,Fotografías del daño,1,1,2022-11-18,0,
DOC-0000377,SIN-009177,Proforma de reparación,1,1,2022-11-18,0,
DOC-0000378,SIN-009177,Copia matrícula,0,1,2022-11-15,0,
DOC-0000379,SIN-009177,Cédula del asegurado,1,1,2022-11-19,0,
DOC-0000380,SIN-001329,Certificado de defunción,1,1,2025-03-03,0,
DOC-0000381,SIN-001329,Informe médico causa muerte,1,1,2025-03-03,0,
DOC-0000382,SIN-001329,Cédula beneficiario,1,1,2025-03-04,0,
DOC-0000383,SIN-001329,Póliza original,1,1,2025-03-03,0,
DOC-0000384,SIN-001209,Historia clínica,1,1,2024-12-20,0,
DOC-0000385,SIN-001209,Facturas médicas,1,0,2024-12-21,0,
DOC-0000386,SIN-001209,Informe médico,1,1,2024-12-20,0,
DOC-0000387,SIN-001209,Recetas prescritas,0,0,2024-12-21,0,
DOC-0000388,SIN-001209,Cédula del asegurado,1,1,2024-12-21,0,
DOC-0000389,SIN-003614,Parte policial,0,0,2022-03-28,0,
DOC-0000390,SIN-003614,Fotografías del daño,1,1,2022-03-24,0,
DOC-0000391,SIN-003614,Proforma de reparación,1,1,2022-03-24,0,
DOC-0000392,SIN-003614,Copia matrícula,1,1,2022-03-28,0,
DOC-0000393,SIN-003614,Cédula del asegurado,1,1,2022-03-26,0,
DOC-0000394,SIN-001023,Parte policial,1,1,2021-06-07,0,
DOC-0000395,SIN-001023,Fotografías del daño,1,1,2021-06-07,0,
DOC-0000396,SIN-001023,Proforma de reparación,1,0,2021-06-07,0,
DOC-0000397,SIN-001023,Copia matrícula,1,1,2021-06-04,0,
DOC-0000398,SIN-001023,Cédula del asegurado,1,1,2021-06-07,0,
DOC-0000399,SIN-011302,Historia clínica,1,1,2024-08-13,0,
DOC-0000400,SIN-011302,Facturas médicas,1,1,2024-08-18,0,
DOC-0000401,SIN-011302,Informe médico,1,1,2024-08-13,0,
DOC-0000402,SIN-011302,Recetas prescritas,1,1,2024-08-17,0,
DOC-0000403,SIN-011302,Cédula del asegurado,1,1,2024-08-14,0,
DOC-0000404,SIN-011421,Parte policial,1,1,2024-03-03,0,
DOC-0000405,SIN-011421,Fotografías del daño,1,1,2024-03-02,0,
DOC-0000406,SIN-011421,Proforma de reparación,1,1,2024-03-06,0,
DOC-0000407,SIN-011421,Copia matrícula,1,1,2024-03-03,0,
DOC-0000408,SIN-011421,Cédula del asegurado,1,0,2024-03-07,0,
DOC-0000409,SIN-008825,Historia clínica,0,0,2024-07-26,0,
DOC-0000410,SIN-008825,Facturas médicas,1,0,2024-07-26,0,
DOC-0000411,SIN-008825,Informe médico,1,1,2024-07-27,0,
DOC-0000412,SIN-008825,Recetas prescritas,0,0,2024-07-28,1,
DOC-0000413,SIN-008825,Cédula del asegurado,1,1,2024-07-29,0,
DOC-0000414,SIN-002920,Parte policial,1,1,2023-01-27,0,
DOC-0000415,SIN-002920,Fotografías del daño,1,1,2023-01-30,0,
DOC-0000416,SIN-002920,Proforma de reparación,1,1,2023-01-29,0,
DOC-0000417,SIN-002920,Copia matrícula,0,0,2023-01-29,0,
DOC-0000418,SIN-002920,Cédula del asegurado,1,1,2023-01-29,0,
DOC-0000419,SIN-008205,Historia clínica,1,1,2024-06-04,0,
DOC-0000420,SIN-008205,Facturas médicas,1,1,2024-05-31,0,
DOC-0000421,SIN-008205,Informe médico,1,1,2024-06-02,0,
DOC-0000422,SIN-008205,Recetas prescritas,1,1,2024-06-02,1,
DOC-0000423,SIN-008205,Cédula del asegurado,1,1,2024-06-01,0,
DOC-0000424,SIN-008412,Certificado de defunción,1,1,2024-12-09,0,
DOC-0000425,SIN-008412,Informe médico causa muerte,1,1,2024-12-06,0,
DOC-0000426,SIN-008412,Cédula beneficiario,1,1,2024-12-07,0,
DOC-0000427,SIN-008412,Póliza original,1,1,2024-12-08,0,
DOC-0000428,SIN-001693,Fotografías del daño,1,1,2024-08-22,0,
DOC-0000429,SIN-001693,Informe de perito,1,1,2024-08-23,0,
DOC-0000430,SIN-001693,Facturas de bienes afectados,1,1,2024-08-21,0,
DOC-0000431,SIN-001693,Parte policial,0,0,2024-08-23,0,
DOC-0000432,SIN-001693,Cédula del asegurado,1,1,2024-08-20,0,
DOC-0000433,SIN-008224,Fotografías del daño,0,0,2025-01-26,0,
DOC-0000434,SIN-008224,Informe de perito,1,1,2025-01-27,0,
DOC-0000435,SIN-008224,Facturas de bienes afectados,0,0,2025-01-27,0,
DOC-0000436,SIN-008224,Parte policial,0,0,2025-01-23,0,
DOC-0000437,SIN-008224,Cédula del asegurado,0,0,2025-01-28,0,
DOC-0000438,SIN-012262,Parte policial,1,1,2024-12-10,0,
DOC-0000439,SIN-012262,Fotografías del daño,1,1,2024-12-07,0,
DOC-0000440,SIN-012262,Proforma de reparación,1,1,2024-12-12,0,
DOC-0000441,SIN-012262,Copia matrícula,1,1,2024-12-07,0,
DOC-0000442,SIN-012262,Cédula del asegurado,1,0,2024-12-12,0,
DOC-0000443,SIN-001262,Fotografías del daño,1,1,2024-05-27,0,
DOC-0000444,SIN-001262,Informe de perito,1,1,2024-05-30,0,
DOC-0000445,SIN-001262,Facturas de bienes afectados,0,0,2024-05-29,0,
DOC-0000446,SIN-001262,Parte policial,1,0,2024-05-30,0,
DOC-0000447,SIN-001262,Cédula del asegurado,1,1,2024-05-26,0,
DOC-0000448,SIN-010732,Parte policial,1,1,2023-05-05,0,
DOC-0000449,SIN-010732,Fotografías del daño,1,1,2023-05-05,0,
DOC-0000450,SIN-010732,Proforma de reparación,1,1,2023-05-02,0,
DOC-0000451,SIN-010732,Copia matrícula,1,1,2023-05-07,0,
DOC-0000452,SIN-010732,Cédula del asegurado,0,0,2023-05-06,0,
DOC-0000453,SIN-012432,Parte policial,1,1,2023-12-23,1,
DOC-0000454,SIN-012432,Fotografías del daño,1,1,2023-12-23,0,
DOC-0000455,SIN-012432,Proforma de reparación,1,1,2023-12-22,0,
DOC-0000456,SIN-012432,Copia matrícula,1,1,2023-12-23,0,
DOC-0000457,SIN-012432,Cédula del asegurado,0,0,2023-12-22,0,
DOC-0000458,SIN-006389,Certificado de defunción,1,1,2021-04-13,0,
DOC-0000459,SIN-006389,Informe médico causa muerte,0,0,2021-04-10,0,
DOC-0000460,SIN-006389,Cédula beneficiario,0,0,2021-04-13,0,
DOC-0000461,SIN-006389,Póliza original,0,0,2021-04-13,0,
DOC-0000462,SIN-004784,Historia clínica,1,0,2025-11-28,0,
DOC-0000463,SIN-004784,Facturas médicas,0,0,2025-11-24,0,
DOC-0000464,SIN-004784,Informe médico,1,1,2025-12-07,1,Monto en factura difiere del reclamado
DOC-0000465,SIN-004784,Recetas prescritas,0,0,2025-11-28,0,
DOC-0000466,SIN-004784,Cédula del asegurado,1,1,2025-11-27,0,
DOC-0000467,SIN-009277,Certificado de defunción,1,1,2024-03-02,0,
DOC-0000468,SIN-009277,Informe médico causa muerte,1,1,2024-03-02,0,
DOC-0000469,SIN-009277,Cédula beneficiario,1,1,2024-03-03,0,
DOC-0000470,SIN-009277,Póliza original,1,0,2024-03-02,0,
DOC-0000471,SIN-010829,Parte policial,0,1,2021-09-28,0,
DOC-0000472,SIN-010829,Fotografías del daño,1,1,2021-09-27,0,
DOC-0000473,SIN-010829,Proforma de reparación,1,1,2021-10-01,0,
DOC-0000474,SIN-010829,Copia matrícula,1,1,2021-10-02,0,
DOC-0000475,SIN-010829,Cédula del asegurado,1,1,2021-09-29,0,
DOC-0000476,SIN-004061,Parte policial,1,1,2023-06-05,0,
DOC-0000477,SIN-004061,Fotografías del daño,1,0,2023-06-08,0,
DOC-0000478,SIN-004061,Proforma de reparación,0,0,2023-06-09,0,
DOC-0000479,SIN-004061,Copia matrícula,1,1,2023-06-09,0,
DOC-0000480,SIN-004061,Cédula del asegurado,1,1,2023-06-10,0,
DOC-0000481,SIN-005774,Certificado de defunción,1,1,2024-09-27,0,
DOC-0000482,SIN-005774,Informe médico causa muerte,1,1,2024-09-28,0,
DOC-0000483,SIN-005774,Cédula beneficiario,1,1,2024-09-29,0,
DOC-0000484,SIN-005774,Póliza original,1,1,2024-09-28,0,
DOC-0000485,SIN-004706,Historia clínica,1,1,2021-06-28,0,
DOC-0000486,SIN-004706,Facturas médicas,0,0,2021-06-30,0,
DOC-0000487,SIN-004706,Informe médico,1,1,2021-06-26,1,Documento emitido con fecha posterior al siniestro
DOC-0000488,SIN-004706,Recetas prescritas,0,0,2021-06-29,0,
DOC-0000489,SIN-004706,Cédula del asegurado,1,0,2021-06-28,0,
DOC-0000490,SIN-005262,Certificado de defunción,1,1,2024-05-25,0,
DOC-0000491,SIN-005262,Informe médico causa muerte,1,1,2024-05-27,0,
DOC-0000492,SIN-005262,Cédula beneficiario,1,1,2024-05-25,1,
DOC-0000493,SIN-005262,Póliza original,1,1,2024-05-23,0,
DOC-0000494,SIN-003781,Parte policial,1,1,2020-09-01,0,
DOC-0000495,SIN-003781,Fotografías del daño,1,1,2020-09-02,0,
DOC-0000496,SIN-003781,Proforma de reparación,1,1,2020-09-03,0,
DOC-0000497,SIN-003781,Copia matrícula,1,1,2020-08-30,0,
DOC-0000498,SIN-003781,Cédula del asegurado,1,1,2020-09-01,0,
DOC-0000499,SIN-002302,Historia clínica,1,1,2022-02-24,0,
DOC-0000500,SIN-002302,Facturas médicas,1,1,2022-02-24,0,
DOC-0000501,SIN-002302,Informe médico,1,1,2022-02-28,0,
DOC-0000502,SIN-002302,Recetas prescritas,1,1,2022-02-24,0,
DOC-0000503,SIN-002302,Cédula del asegurado,1,1,2022-02-23,0,
DOC-0000504,SIN-009211,Fotografías del daño,1,1,2022-10-24,0,
DOC-0000505,SIN-009211,Informe de perito,1,1,2022-10-27,0,
DOC-0000506,SIN-009211,Facturas de bienes afectados,1,1,2022-10-25,0,
DOC-0000507,SIN-009211,Parte policial,1,1,2022-10-23,0,
DOC-0000508,SIN-009211,Cédula del asegurado,1,1,2022-10-27,0,
DOC-0000509,SIN-011135,Fotografías del daño,1,1,2023-10-17,0,
DOC-0000510,SIN-011135,Informe de perito,1,1,2023-10-21,0,
DOC-0000511,SIN-011135,Facturas de bienes afectados,1,1,2023-10-16,0,
DOC-0000512,SIN-011135,Parte policial,1,1,2023-10-18,0,
DOC-0000513,SIN-011135,Cédula del asegurado,1,1,2023-10-16,0,
DOC-0000514,SIN-009276,Historia clínica,1,1,2022-04-27,0,
DOC-0000515,SIN-009276,Facturas médicas,1,1,2022-04-29,0,
DOC-0000516,SIN-009276,Informe médico,1,0,2022-04-28,0,
DOC-0000517,SIN-009276,Recetas prescritas,1,1,2022-04-27,0,
DOC-0000518,SIN-009276,Cédula del asegurado,1,1,2022-04-25,0,
DOC-0000519,SIN-002513,Certificado de defunción,1,1,2022-10-16,0,
DOC-0000520,SIN-002513,Informe médico causa muerte,1,1,2022-10-18,0,
DOC-0000521,SIN-002513,Cédula beneficiario,1,1,2022-10-17,0,
DOC-0000522,SIN-002513,Póliza original,1,1,2022-10-18,0,
DOC-0000523,SIN-003704,Parte policial,1,1,2021-10-31,0,
DOC-0000524,SIN-003704,Fotografías del daño,1,1,2021-11-04,0,
DOC-0000525,SIN-003704,Proforma de reparación,1,1,2021-10-31,0,
DOC-0000526,SIN-003704,Copia matrícula,1,1,2021-11-02,0,
DOC-0000527,SIN-003704,Cédula del asegurado,1,1,2021-11-04,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0000528,SIN-002317,Parte policial,1,1,2021-11-24,0,
DOC-0000529,SIN-002317,Fotografías del daño,1,1,2021-11-25,0,
DOC-0000530,SIN-002317,Proforma de reparación,1,1,2021-11-23,0,
DOC-0000531,SIN-002317,Copia matrícula,1,1,2021-11-27,0,
DOC-0000532,SIN-002317,Cédula del asegurado,1,1,2021-11-26,0,
DOC-0000533,SIN-007229,Parte policial,1,1,2023-12-16,0,
DOC-0000534,SIN-007229,Fotografías del daño,1,1,2023-12-17,0,
DOC-0000535,SIN-007229,Proforma de reparación,1,1,2023-12-19,0,
DOC-0000536,SIN-007229,Copia matrícula,1,1,2023-12-14,0,
DOC-0000537,SIN-007229,Cédula del asegurado,1,1,2023-12-15,0,
DOC-0000538,SIN-010176,Fotografías del daño,1,1,2025-06-10,0,
DOC-0000539,SIN-010176,Informe de perito,1,1,2025-06-11,0,
DOC-0000540,SIN-010176,Facturas de bienes afectados,1,1,2025-06-10,0,
DOC-0000541,SIN-010176,Parte policial,1,1,2025-06-08,0,
DOC-0000542,SIN-010176,Cédula del asegurado,1,1,2025-06-10,0,
DOC-0000543,SIN-011925,Parte policial,0,0,2023-12-23,0,
DOC-0000544,SIN-011925,Fotografías del daño,1,1,2023-12-25,0,
DOC-0000545,SIN-011925,Proforma de reparación,1,1,2023-12-22,0,
DOC-0000546,SIN-011925,Copia matrícula,1,1,2023-12-21,0,
DOC-0000547,SIN-011925,Cédula del asegurado,1,1,2023-12-25,0,
DOC-0000548,SIN-006661,Parte policial,1,1,2023-02-20,0,
DOC-0000549,SIN-006661,Fotografías del daño,1,1,2023-02-23,0,
DOC-0000550,SIN-006661,Proforma de reparación,1,1,2023-02-22,0,
DOC-0000551,SIN-006661,Copia matrícula,1,1,2023-02-22,0,
DOC-0000552,SIN-006661,Cédula del asegurado,1,1,2023-02-20,0,
DOC-0000553,SIN-003423,Parte policial,1,1,2022-10-02,0,
DOC-0000554,SIN-003423,Fotografías del daño,1,1,2022-10-01,0,
DOC-0000555,SIN-003423,Proforma de reparación,1,1,2022-10-02,0,
DOC-0000556,SIN-003423,Copia matrícula,1,1,2022-10-05,0,
DOC-0000557,SIN-003423,Cédula del asegurado,1,1,2022-10-05,0,
DOC-0000558,SIN-007943,Parte policial,0,1,2021-10-25,0,
DOC-0000559,SIN-007943,Fotografías del daño,1,1,2021-10-25,0,
DOC-0000560,SIN-007943,Proforma de reparación,1,1,2021-10-26,0,
DOC-0000561,SIN-007943,Copia matrícula,1,1,2021-10-23,0,
DOC-0000562,SIN-007943,Cédula del asegurado,1,1,2021-10-23,0,
DOC-0000563,SIN-004148,Parte policial,1,0,2027-01-27,0,
DOC-0000564,SIN-004148,Fotografías del daño,1,1,2027-01-24,0,
DOC-0000565,SIN-004148,Proforma de reparación,1,1,2027-01-22,0,
DOC-0000566,SIN-004148,Copia matrícula,0,0,2027-01-22,0,
DOC-0000567,SIN-004148,Cédula del asegurado,0,0,2027-01-25,0,
DOC-0000568,SIN-012488,Parte policial,0,0,2024-11-02,0,
DOC-0000569,SIN-012488,Fotografías del daño,1,1,2024-11-05,0,
DOC-0000570,SIN-012488,Proforma de reparación,1,1,2024-10-31,0,
DOC-0000571,SIN-012488,Copia matrícula,1,1,2024-11-02,0,
DOC-0000572,SIN-012488,Cédula del asegurado,1,1,2024-11-05,0,
DOC-0000573,SIN-001965,Parte policial,1,0,2020-07-13,0,
DOC-0000574,SIN-001965,Fotografías del daño,1,1,2020-07-15,0,
DOC-0000575,SIN-001965,Proforma de reparación,1,1,2020-07-11,0,
DOC-0000576,SIN-001965,Copia matrícula,1,1,2020-07-12,0,
DOC-0000577,SIN-001965,Cédula del asegurado,1,1,2020-07-16,1,Monto en factura difiere del reclamado
DOC-0000578,SIN-000519,Parte policial,1,1,2022-09-18,0,
DOC-0000579,SIN-000519,Fotografías del daño,1,1,2022-09-20,0,
DOC-0000580,SIN-000519,Proforma de reparación,1,1,2022-09-23,0,
DOC-0000581,SIN-000519,Copia matrícula,1,0,2022-09-22,0,
DOC-0000582,SIN-000519,Cédula del asegurado,1,1,2022-09-19,0,
DOC-0000583,SIN-001609,Parte policial,1,1,2021-09-08,0,
DOC-0000584,SIN-001609,Fotografías del daño,0,0,2021-09-05,0,
DOC-0000585,SIN-001609,Proforma de reparación,1,1,2021-09-05,0,
DOC-0000586,SIN-001609,Copia matrícula,1,1,2021-09-06,0,
DOC-0000587,SIN-001609,Cédula del asegurado,1,1,2021-09-04,0,
DOC-0000588,SIN-011393,Informe técnico,1,1,2024-08-02,0,
DOC-0000589,SIN-011393,Fotografías del daño,1,1,2024-08-01,0,
DOC-0000590,SIN-011393,Facturas,1,1,2024-07-31,0,
DOC-0000591,SIN-011393,Parte policial,1,1,2024-08-02,0,
DOC-0000592,SIN-011393,Cédula del asegurado,0,0,2024-08-01,0,
DOC-0000593,SIN-010774,Parte policial,1,1,2022-08-12,0,
DOC-0000594,SIN-010774,Fotografías del daño,1,1,2022-08-14,0,
DOC-0000595,SIN-010774,Proforma de reparación,1,1,2022-08-11,0,
DOC-0000596,SIN-010774,Copia matrícula,1,1,2022-08-13,0,
DOC-0000597,SIN-010774,Cédula del asegurado,1,1,2022-08-13,0,
DOC-0000598,SIN-007443,Parte policial,1,0,2022-07-03,0,
DOC-0000599,SIN-007443,Fotografías del daño,1,0,2022-07-04,0,
DOC-0000600,SIN-007443,Proforma de reparación,0,0,2022-06-30,0,
DOC-0000601,SIN-007443,Copia matrícula,1,0,2022-07-02,0,
DOC-0000602,SIN-007443,Cédula del asegurado,0,1,2022-06-30,0,
DOC-0000603,SIN-006110,Parte policial,1,1,2022-09-27,0,
DOC-0000604,SIN-006110,Fotografías del daño,1,1,2022-09-26,0,
DOC-0000605,SIN-006110,Proforma de reparación,1,1,2022-09-28,0,
DOC-0000606,SIN-006110,Copia matrícula,1,1,2022-09-29,0,
DOC-0000607,SIN-006110,Cédula del asegurado,1,1,2022-09-27,0,
DOC-0000608,SIN-005776,Informe técnico,1,1,2025-09-13,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0000609,SIN-005776,Fotografías del daño,1,1,2025-09-15,0,
DOC-0000610,SIN-005776,Facturas,1,1,2025-09-13,0,
DOC-0000611,SIN-005776,Parte policial,1,1,2025-09-14,0,
DOC-0000612,SIN-005776,Cédula del asegurado,0,0,2025-09-12,0,
DOC-0000613,SIN-012049,Historia clínica,0,0,2022-08-26,0,
DOC-0000614,SIN-012049,Facturas médicas,1,0,2022-08-28,0,
DOC-0000615,SIN-012049,Informe médico,1,1,2022-08-29,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0000616,SIN-012049,Recetas prescritas,1,0,2022-08-29,0,
DOC-0000617,SIN-012049,Cédula del asegurado,0,0,2022-08-24,0,
DOC-0000618,SIN-003018,Certificado de defunción,1,1,2023-02-12,0,
DOC-0000619,SIN-003018,Informe médico causa muerte,1,1,2023-02-14,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0000620,SIN-003018,Cédula beneficiario,1,1,2023-02-13,0,
DOC-0000621,SIN-003018,Póliza original,1,1,2023-02-13,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0000622,SIN-003209,Parte policial,1,1,2021-11-16,1,
DOC-0000623,SIN-003209,Fotografías del daño,0,0,2021-11-20,0,
DOC-0000624,SIN-003209,Proforma de reparación,1,1,2021-11-19,0,
DOC-0000625,SIN-003209,Copia matrícula,1,1,2021-11-19,0,
DOC-0000626,SIN-003209,Cédula del asegurado,1,1,2021-11-17,0,
DOC-0000627,SIN-002021,Informe técnico,1,0,2022-03-30,0,
DOC-0000628,SIN-002021,Fotografías del daño,1,0,2022-04-01,0,
DOC-0000629,SIN-002021,Facturas,1,1,2022-03-28,0,
DOC-0000630,SIN-002021,Parte policial,1,1,2022-03-29,0,
DOC-0000631,SIN-002021,Cédula del asegurado,1,1,2022-04-02,0,
DOC-0000632,SIN-007211,Certificado de defunción,1,1,2026-06-13,0,
DOC-0000633,SIN-007211,Informe médico causa muerte,0,1,2026-06-17,0,
DOC-0000634,SIN-007211,Cédula beneficiario,1,1,2026-06-12,0,
DOC-0000635,SIN-007211,Póliza original,1,1,2026-06-17,0,
DOC-0000636,SIN-005866,Parte policial,1,1,2022-11-21,0,
DOC-0000637,SIN-005866,Fotografías del daño,1,1,2022-11-25,0,
DOC-0000638,SIN-005866,Proforma de reparación,1,1,2022-11-23,0,
DOC-0000639,SIN-005866,Copia matrícula,1,1,2022-11-22,1,
DOC-0000640,SIN-005866,Cédula del asegurado,1,1,2022-11-24,0,
DOC-0000641,SIN-003061,Parte policial,0,1,2021-09-19,0,
DOC-0000642,SIN-003061,Fotografías del daño,1,1,2021-09-24,0,
DOC-0000643,SIN-003061,Proforma de reparación,1,1,2021-09-20,0,
DOC-0000644,SIN-003061,Copia matrícula,1,0,2021-09-21,0,
DOC-0000645,SIN-003061,Cédula del asegurado,0,0,2021-09-22,0,
DOC-0000646,SIN-002436,Historia clínica,1,1,2023-09-18,0,
DOC-0000647,SIN-002436,Facturas médicas,1,1,2023-09-20,0,
DOC-0000648,SIN-002436,Informe médico,1,1,2023-09-17,0,
DOC-0000649,SIN-002436,Recetas prescritas,1,1,2023-09-19,0,
DOC-0000650,SIN-002436,Cédula del asegurado,1,1,2023-09-16,0,
DOC-0000651,SIN-010214,Parte policial,1,1,2023-03-22,1,Documento con posibles alteraciones en la fecha
DOC-0000652,SIN-010214,Fotografías del daño,1,1,2023-03-20,0,
DOC-0000653,SIN-010214,Proforma de reparación,1,1,2023-03-20,1,Sello de institución ilegible o ausente
DOC-0000654,SIN-010214,Copia matrícula,1,1,2023-03-22,0,
DOC-0000655,SIN-010214,Cédula del asegurado,1,0,2023-03-19,0,
DOC-0000656,SIN-005728,Parte policial,1,1,2024-11-05,0,
DOC-0000657,SIN-005728,Fotografías del daño,1,1,2024-11-07,0,
DOC-0000658,SIN-005728,Proforma de reparación,1,1,2024-11-06,0,
DOC-0000659,SIN-005728,Copia matrícula,1,1,2024-11-07,0,
DOC-0000660,SIN-005728,Cédula del asegurado,1,1,2024-11-05,0,
DOC-0000661,SIN-001238,Parte policial,1,1,2023-08-07,0,
DOC-0000662,SIN-001238,Fotografías del daño,0,1,2023-08-05,0,
DOC-0000663,SIN-001238,Proforma de reparación,1,1,2023-08-04,0,
DOC-0000664,SIN-001238,Copia matrícula,1,1,2023-08-03,0,
DOC-0000665,SIN-001238,Cédula del asegurado,1,1,2023-08-06,0,
DOC-0000666,SIN-009800,Historia clínica,1,1,2022-11-25,0,
DOC-0000667,SIN-009800,Facturas médicas,1,1,2022-11-23,0,
DOC-0000668,SIN-009800,Informe médico,1,1,2022-11-24,0,
DOC-0000669,SIN-009800,Recetas prescritas,1,1,2022-11-23,0,
DOC-0000670,SIN-009800,Cédula del asegurado,1,1,2022-11-22,1,Número de serie del vehículo no legible
DOC-0000671,SIN-004078,Certificado de defunción,1,1,2023-09-10,0,
DOC-0000672,SIN-004078,Informe médico causa muerte,1,1,2023-09-07,0,
DOC-0000673,SIN-004078,Cédula beneficiario,1,1,2023-09-09,0,
DOC-0000674,SIN-004078,Póliza original,1,1,2023-09-06,0,
DOC-0000675,SIN-001040,Historia clínica,1,1,2024-03-01,0,
DOC-0000676,SIN-001040,Facturas médicas,1,1,2024-03-01,0,
DOC-0000677,SIN-001040,Informe médico,1,1,2024-03-06,0,
DOC-0000678,SIN-001040,Recetas prescritas,1,1,2024-03-05,0,
DOC-0000679,SIN-001040,Cédula del asegurado,1,1,2024-03-01,0,
DOC-0000680,SIN-003680,Parte policial,1,0,2024-09-04,0,
DOC-0000681,SIN-003680,Fotografías del daño,0,0,2024-09-03,0,
DOC-0000682,SIN-003680,Proforma de reparación,1,1,2024-09-01,0,
DOC-0000683,SIN-003680,Copia matrícula,1,1,2024-09-03,0,
DOC-0000684,SIN-003680,Cédula del asegurado,1,1,2024-09-01,0,
DOC-0000685,SIN-003464,Parte policial,1,1,2023-04-10,1,Firma del médico no verificada
DOC-0000686,SIN-003464,Fotografías del daño,1,0,2023-04-12,0,
DOC-0000687,SIN-003464,Proforma de reparación,1,1,2023-04-10,0,
DOC-0000688,SIN-003464,Copia matrícula,1,1,2023-04-09,0,
DOC-0000689,SIN-003464,Cédula del asegurado,1,1,2023-04-12,0,
DOC-0000690,SIN-003786,Parte policial,1,1,2023-04-18,0,
DOC-0000691,SIN-003786,Fotografías del daño,1,1,2023-04-15,0,
DOC-0000692,SIN-003786,Proforma de reparación,1,1,2023-04-16,0,
DOC-0000693,SIN-003786,Copia matrícula,1,1,2023-04-15,0,
DOC-0000694,SIN-003786,Cédula del asegurado,1,1,2023-04-20,0,
DOC-0000695,SIN-011522,Parte policial,1,1,2022-12-15,0,
DOC-0000696,SIN-011522,Fotografías del daño,1,1,2022-12-13,0,
DOC-0000697,SIN-011522,Proforma de reparación,1,1,2022-12-14,0,
DOC-0000698,SIN-011522,Copia matrícula,1,1,2022-12-16,1,
DOC-0000699,SIN-011522,Cédula del asegurado,1,1,2022-12-16,0,
DOC-0000700,SIN-004340,Parte policial,1,1,2021-12-27,0,
DOC-0000701,SIN-004340,Fotografías del daño,1,1,2021-12-24,0,
DOC-0000702,SIN-004340,Proforma de reparación,1,1,2021-12-29,0,
DOC-0000703,SIN-004340,Copia matrícula,1,1,2021-12-29,0,
DOC-0000704,SIN-004340,Cédula del asegurado,1,1,2021-12-26,1,
DOC-0000705,SIN-008147,Parte policial,1,1,2025-07-24,0,
DOC-0000706,SIN-008147,Fotografías del daño,1,1,2025-07-26,0,
DOC-0000707,SIN-008147,Proforma de reparación,1,1,2025-07-25,0,
DOC-0000708,SIN-008147,Copia matrícula,1,1,2025-07-27,0,
DOC-0000709,SIN-008147,Cédula del asegurado,1,1,2025-07-23,0,
DOC-0000710,SIN-012283,Parte policial,1,1,2022-12-19,0,
DOC-0000711,SIN-012283,Fotografías del daño,1,1,2022-12-18,0,
DOC-0000712,SIN-012283,Proforma de reparación,1,1,2022-12-20,0,
DOC-0000713,SIN-012283,Copia matrícula,1,1,2022-12-18,0,
