id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza,duracion_meses
POL-000191,AS-00569,Generales,2020-11-30,2021-05-29,786.0696524119537,130474.00735553508,3481.3243279557796,Agente,Ibarra,Vencida,6
POL-000192,AS-05396,Salud,2023-05-12,2024-05-06,2561.635040915795,82192.17223485782,147.1515395313911,Digital,Guayaquil,Vencida,12
POL-000193,AS-05411,Vehículos,2020-10-14,2021-10-09,603.0672727623804,58578.62912796339,1358.7988396467279,Corredor,Manta,Vencida,12
POL-000194,AS-03835,Vehículos,2023-08-06,2024-02-02,1344.53049547658,79400.66949140695,887.4541657620354,Agente,Tulcán,Vencida,6
POL-000195,AS-02034,Vida,2020-12-15,2021-12-10,528.8298513807258,138477.6279799283,91.43126312209124,Agente,Quito,Vencida,12
POL-000196,AS-02089,Vida,2022-11-14,2023-11-09,2778.5799148091796,92279.15106992506,0.0,Agente,Quito,Vencida,12
POL-000197,AS-04379,Vehículos,2022-06-04,2024-05-24,847.6002032075598,11412.052757356432,741.4388645193624,Corredor,Quito,Vencida,24
POL-000198,AS-05395,Generales,2024-10-04,2025-09-29,866.9225622947997,354656.0793935402,1852.412698652174,Agente,Loja,Vigente,12
POL-000199,AS-05336,Vehículos,2025-02-05,2026-01-31,1904.5168887120885,78227.23461642161,971.607780795596,Corredor,Quito,Vigente,12
POL-000200,AS-04688,Salud,2021-07-28,2022-01-24,2609.3791990970917,42800.02633635348,669.6819871952528,Digital,Machala,Vencida,6
POL-000201,AS-03886,Generales,2020-12-14,2021-12-09,2515.998582078084,63582.48704519974,1632.0188638097825,Agente,Quito,Vencida,12
POL-000202,AS-00510,Vehículos,2024-06-22,2024-12-19,1844.2406896616515,78987.74012336179,706.4184199940295,Bancaseguros,Cuenca,Vencida,6
POL-000203,AS-00980,Salud,2021-09-10,2022-09-05,1631.3537975687948,94883.2729392695,77.96345192864538,Corredor,Cuenca,Vencida,12
POL-000204,AS-05402,Salud,2020-12-27,2021-12-22,1563.2342754625656,48958.39687053784,935.1214755401604,Bancaseguros,Quito,Vencida,12
POL-000205,AS-03679,Hogar,2020-07-21,2021-07-16,275.8618948177676,32732.918150814974,1516.6586610480563,Corredor,Babahoyo,Vencida,12
POL-000206,AS-00059,Vida,2021-08-04,2023-07-25,1242.1961623614109,31264.419452706014,0.0,Bancaseguros,Cuenca,Vencida,24
POL-000207,AS-00619,Hogar,2021-05-29,2022-05-24,1055.5088220155192,100144.40386175565,1235.4848187338796,Digital,Loja,Vencida,12
POL-000208,AS-04020,Vehículos,2025-03-10,2026-03-05,1122.0733208359716,45678.927229638706,784.176469102809,Agente,Guayaquil,Vigente,12
POL-000209,AS-00033,Vehículos,2023-02-07,2023-08-06,2563.4680411662157,57010.39535489371,966.5456827493721,Digital,Ibarra,Vencida,6
POL-000210,AS-00977,Vida,2021-09-25,2023-09-15,707.030740480242,104919.0902697069,0.0,Agente,Guayaquil,Vencida,24
POL-000211,AS-03327,Vehículos,2022-01-15,2023-01-10,720.310302122432,78917.63141783544,833.9015194460684,Digital,Riobamba,Vencida,12
POL-000212,AS-04188,Vehículos,2024-05-30,2025-05-25,693.5952898309866,76550.83610101235,503.16238321408474,Agente,Guayaquil,Vencida,12
POL-000213,AS-03944,Salud,2024-03-26,2024-09-22,2890.8036062906403,58169.082174381954,252.17261163512168,Agente,Guayaquil,Vencida,6
POL-000214,AS-01356,Salud,2022-01-29,2023-01-24,1160.876656409653,67252.55776066697,699.5282854350772,Corredor,Guayaquil,Vencida,12
POL-000215,AS-04301,Vida,2025-03-05,2026-02-28,601.5456871530356,187839.38801659943,0.0,Corredor,Quito,Vigente,12
POL-000216,AS-01429,Vehículos,2021-11-14,2022-11-09,1770.5117258466503,42657.62884089806,1079.098591037916,Agente,Latacunga,Vencida,12
POL-000217,AS-01955,Generales,2021-06-30,2022-06-25,2237.485556959048,242586.09774543368,3528.31480477873,Corredor,Quito,Vencida,12
POL-000218,AS-04496,Vehículos,2024-07-12,2025-07-07,975.9849499247514,55260.79771131584,1102.1007822375886,Corredor,Manta,Vigente,12
POL-000219,AS-03935,Generales,2022-03-09,2023-03-04,954.0998481013135,127600.96147117374,1011.179527010378,Agente,Loja,Vencida,12
POL-000220,AS-05103,Vehículos,2020-06-28,2022-06-18,1660.600295397064,22675.92326199417,1350.0818318088932,Agente,Quito,Vencida,24
POL-000221,AS-03977,Vehículos,2021-01-21,2022-01-16,725.8400565274725,75747.31126751975,808.510793846743,Corredor,Quito,Vencida,12
POL-000222,AS-03446,Vehículos,2022-10-09,2023-10-04,2200.1444442242837,21748.95293820135,650.4031957918581,Agente,Riobamba,Vencida,12
POL-000223,AS-00572,Salud,2023-09-25,2024-09-19,2507.95046983053,87654.65272558684,408.96176395111803,Digital,Quito,Vencida,12
POL-000224,AS-02201,Vida,2023-02-02,2024-01-28,490.03031567486016,122760.19654390453,29.564479464673642,Digital,Cuenca,Vencida,12
POL-000225,AS-01587,Vehículos,2022-04-02,2023-03-28,893.7899144687505,81369.65451509235,1117.9324061970676,Agente,Guayaquil,Vencida,12
POL-000226,AS-01469,Generales,2023-06-08,2024-06-02,3174.140132250752,186424.99656801324,1203.9083417807567,Agente,Cuenca,Vencida,12
POL-000227,AS-05840,Vehículos,2021-05-02,2021-10-29,1036.0090666459848,40004.755530798415,885.091740638372,Agente,Machala,Vencida,6
POL-000228,AS-02360,Salud,2024-06-04,2025-05-30,1831.7216111344983,69779.01970595907,688.7518813779262,Agente,Manta,Vencida,12
POL-000229,AS-05366,Salud,2022-03-07,2023-03-02,1561.3757928316213,82800.34058612354,331.7955518934542,Corredor,Riobamba,Vencida,12
POL-000230,AS-03823,Generales,2021-04-08,2022-04-03,4574.7923130137015,325358.2466587356,3216.7668064592594,Corredor,Santo Domingo,Vencida,12
POL-000231,AS-04778,Salud,2024-01-22,2025-01-16,2941.27829806796,62529.05866112226,162.14725918676902,Bancaseguros,Manta,Vencida,12
POL-000232,AS-03037,Salud,2021-07-08,2022-07-03,1438.8761154256126,58119.546388290466,556.4247933944195,Digital,Guayaquil,Vencida,12
POL-000233,AS-03499,Vehículos,2024-03-11,2025-03-06,1205.5707588095752,59251.03140890118,1446.6490473196395,Agente,Guayaquil,Vencida,12
POL-000234,AS-02983,Vida,2024-03-04,2025-02-27,1797.7662279020317,196194.08349600757,0.0,Agente,Cuenca,Vencida,12
POL-000235,AS-01189,Vehículos,2022-05-07,2023-05-02,1166.0115199675142,32571.80165367372,1143.180377082098,Bancaseguros,Guayaquil,Vencida,12
POL-000236,AS-04361,Salud,2024-04-04,2025-03-30,3977.1363067542406,35940.90131820953,234.45984673174127,Corredor,Quito,Vencida,12
POL-000237,AS-01684,Generales,2021-06-19,2022-06-14,3300.5882553814636,169884.24895046387,2072.0458339696906,Digital,Manta,Vencida,12
POL-000238,AS-00146,Vida,2021-07-17,2022-07-12,1829.1955577328317,175870.20490340982,57.094826848400494,Agente,Guayaquil,Vencida,12
POL-000239,AS-03906,Vehículos,2025-02-05,2026-01-31,901.9246101764347,61399.39387635171,706.6972888765594,Digital,Loja,Vigente,12
POL-000240,AS-01082,Vehículos,2022-04-25,2023-04-20,934.6998980155734,45786.4693487077,558.6540251446419,Corredor,Manta,Vencida,12
POL-000241,AS-05638,Vida,2022-05-11,2022-11-07,947.6490080675767,62305.862458794276,100.44547095480641,Agente,Guayaquil,Vencida,6
POL-000242,AS-05717,Vehículos,2024-07-25,2025-07-20,309.61355360636037,46262.06798631666,1402.5889817029768,Corredor,Guayaquil,Vigente,12
POL-000243,AS-05496,Hogar,2024-03-20,2025-03-15,1212.5419177552303,44925.161940401136,778.2816188301294,Digital,Guayaquil,Vencida,12
POL-000244,AS-02216,Salud,2020-07-26,2021-07-21,3948.510318413589,95892.85158416377,94.17820451305002,Agente,Esmeraldas,Vencida,12
POL-000245,AS-00095,Vehículos,2023-02-09,2025-01-29,1911.4692626644005,18572.020316299964,1151.3318525419393,Bancaseguros,Ibarra,Vencida,24
POL-000246,AS-05572,Vehículos,2021-12-15,2022-12-10,527.0943633757549,75537.12841187487,612.5307517454247,Agente,Manta,Vencida,12
POL-000247,AS-02589,Salud,2020-07-25,2022-07-15,2259.361228373699,34576.068524729846,744.3680668429852,Corredor,Guayaquil,Vencida,24
POL-000248,AS-05795,Vida,2025-04-04,2026-03-30,2239.580281372651,160390.96566921743,0.0,Corredor,Santo Domingo,Vigente,12
POL-000249,AS-05776,Vida,2023-01-23,2025-01-12,2775.280421996882,124174.57041097058,23.112616464652426,Agente,Guayaquil,Vencida,24
POL-000250,AS-05129,Vehículos,2023-12-11,2024-12-05,321.40906942020143,34453.4107575507,833.1039516161644,Agente,Machala,Vencida,12
POL-000251,AS-01763,Vehículos,2023-11-14,2024-11-08,1628.5228799485128,56258.187806379145,281.32040765979497,Corredor,Quito,Vencida,12
POL-000252,AS-02308,Vehículos,2021-05-23,2022-05-18,2085.1447735372876,54973.05999015968,916.1559771236384,Agente,Santo Domingo,Vencida,12
POL-000253,AS-05117,Vehículos,2022-08-27,2024-08-16,704.6017359529509,57634.66331152201,999.8244999787127,Agente,Ambato,Vencida,24
POL-000254,AS-01906,Salud,2021-08-11,2022-08-06,3582.9330382980393,76150.90698279416,614.3115312030446,Corredor,Cuenca,Vencida,12
POL-000255,AS-01030,Vida,2023-04-23,2024-04-17,557.2556777316057,121969.50644657334,0.0,Corredor,Santo Domingo,Vencida,12
POL-000256,AS-03372,Hogar,2024-05-31,2025-05-26,611.3801570822825,72617.65774469326,484.9022734562807,Agente,Guayaquil,Vencida,12
POL-000257,AS-05616,Salud,2020-10-19,2021-10-14,839.1497801246057,22611.098163185332,333.0251978935618,Agente,Ambato,Vencida,12
POL-000258,AS-04211,Salud,2025-03-19,2026-03-14,1877.365622796438,84054.5405259227,493.5526225709823,Corredor,Guayaquil,Vigente,12
POL-000259,AS-03456,Vehículos,2024-12-30,2025-06-28,2408.363703913338,10077.77910920116,1465.260220589383,Agente,Ibarra,Vigente,6
POL-000260,AS-00594,Vehículos,2021-03-31,2022-03-26,1787.5949363954342,36821.71847793561,1490.5225733099076,Agente,Guayaquil,Vencida,12
POL-000261,AS-03728,Hogar,2021-07-04,2022-06-29,1386.0304260956566,105165.98602186194,605.9637498352491,Bancaseguros,Quito,Vencida,12
POL-000262,AS-05939,Vehículos,2024-08-15,2025-08-10,1895.631251788663,22820.51620637046,247.38610959530888,Bancaseguros,Ambato,Vigente,12
POL-000263,AS-00855,Vehículos,2023-03-18,2024-03-12,1769.2110275425778,23429.661082476287,632.2995119167275,Digital,Quito,Vencida,12
POL-000264,AS-03135,Hogar,2020-10-18,2021-10-13,1004.0565767340787,79360.85082439463,1887.4409669947795,Digital,Ambato,Vencida,12
POL-000265,AS-05280,Vehículos,2022-10-31,2023-10-26,1594.7334800820183,53907.792304246505,291.5888695385086,Agente,Santo Domingo,Vencida,12
POL-000266,AS-04467,Vehículos,2020-06-29,2021-06-24,1882.1037453757338,15419.23316919524,1539.8741708377872,Agente,Ibarra,Vencida,12
POL-000267,AS-04217,Hogar,2021-01-01,2021-12-27,1161.9741569850357,49891.18647471874,829.1335315371006,Corredor,Manta,Vencida,12
POL-000268,AS-04250,Salud,2024-12-29,2025-12-24,2314.584318368231,61224.035128802265,669.9296572644741,Agente,Babahoyo,Vigente,12
POL-000269,AS-02156,Salud,2023-05-28,2023-11-24,3717.7509644357474,68834.83952841416,635.2265631662764,Corredor,Latacunga,Vencida,6
POL-000270,AS-01759,Vehículos,2021-02-07,2022-02-02,1493.1372900984638,23621.30736464616,443.0928226607157,Agente,Manta,Vencida,12
POL-000271,AS-04871,Vehículos,2023-01-08,2023-07-07,2604.1820092334588,44723.43786419196,371.07953732194346,Corredor,Guayaquil,Vencida,6
POL-000272,AS-04874,Vehículos,2020-08-02,2022-07-23,1036.2223285143905,46606.18087518076,1288.489244536809,Corredor,Ibarra,Vencida,24
POL-000273,AS-05211,Salud,2024-04-12,2026-04-02,3529.8146638038015,61878.65337585619,509.9432302630356,Corredor,Guayaquil,Vigente,24
POL-000274,AS-05490,Vehículos,2025-04-01,2026-03-27,766.3719160039892,19027.361103123356,1097.083895792669,Bancaseguros,Guayaquil,Vigente,12
POL-000275,AS-03095,Vida,2021-05-22,2022-05-17,886.0049472279546,178494.58237302408,22.369314823671374,Bancaseguros,Quito,Vencida,12
POL-000276,AS-03031,Vida,2023-04-28,2024-04-22,1229.6701082858515,85697.05417795015,0.0,Agente,Guayaquil,Vencida,12
POL-000277,AS-04797,Vehículos,2021-01-24,2022-01-19,2168.783139043571,79004.32694176259,673.6279547168998,Digital,Guayaquil,Vencida,12
POL-000278,AS-03936,Salud,2023-11-15,2024-11-09,2406.7952935690487,64029.651305932035,586.0253667149589,Agente,Guayaquil,Vencida,12
POL-000279,AS-04246,Vehículos,2023-12-16,2024-12-10,1403.3407711887573,52692.97910552509,1166.3300450881607,Agente,Babahoyo,Vencida,12
POL-000280,AS-04784,Vida,2022-08-02,2023-07-28,1567.3703611019705,157073.9889394671,63.08805801975,Bancaseguros,Manta,Vencida,12
POL-000281,AS-05352,Vehículos,2022-04-18,2023-04-13,2492.7788289423856,76063.20901396101,819.2623154980416,Corredor,Loja,Vencida,12
POL-000282,AS-02028,Vehículos,2025-04-19,2025-10-16,1247.228193906114,71002.66897587338,474.22033934597766,Digital,Guayaquil,Vigente,6
POL-000283,AS-02250,Vehículos,2021-11-14,2022-11-09,1838.0493318947765,76858.83719336435,1429.0802133984796,Corredor,Guayaquil,Vencida,12
POL-000284,AS-00573,Vehículos,2025-03-29,2026-03-24,1374.0673441279168,23344.73636170459,1500.816811855162,Corredor,Ibarra,Vigente,12
POL-000285,AS-03509,Vida,2024-10-17,2025-10-12,1951.4695526434432,61465.40197250154,0.0,Bancaseguros,Quito,Vigente,12
POL-000286,AS-00216,Vehículos,2024-11-22,2025-11-17,1011.3237841098569,36456.47204749221,877.6199897517882,Agente,Quito,Vigente,12
POL-000287,AS-02822,Vehículos,2021-09-02,2022-08-28,2462.8458982676043,53986.59131756598,207.0629976923227,Corredor,Ambato,Vencida,12
POL-000288,AS-03291,Vehículos,2021-05-24,2022-05-19,696.9557140739159,41184.41733531743,738.2416216226856,Corredor,Riobamba,Vencida,12
POL-000289,AS-01718,Salud,2022-05-17,2022-11-13,3777.4564213168564,30095.84359777867,744.739716555955,Digital,Cuenca,Vencida,6
POL-000290,AS-03586,Salud,2021-07-01,2023-06-21,3630.3275563113716,85737.56676791442,579.6463577348619,Agente,Loja,Vencida,24
POL-000291,AS-00183,Vehículos,2020-09-25,2021-09-20,1848.5316940000062,34779.746871281655,265.6759882605936,Agente,Babahoyo,Vencida,12
POL-000292,AS-00224,Vehículos,2022-04-21,2023-04-16,1004.4251353739493,65760.73282337909,330.63823762223797,Digital,Quito,Vencida,12
POL-000293,AS-04945,Vida,2025-01-13,2027-01-03,634.7083618126812,63277.926502553484,0.0,Corredor,Machala,Vigente,24
POL-000294,AS-02161,Vida,2020-12-30,2021-12-25,1301.6198093149255,142956.94606382883,51.58694902570294,Bancaseguros,Cuenca,Vencida,12
POL-000295,AS-00773,Vehículos,2023-03-26,2024-03-20,1272.3847174270163,57458.93116876561,986.5258516619647,Agente,Machala,Vencida,12
POL-000296,AS-03159,Vehículos,2023-11-01,2024-04-29,617.1414912422908,60175.18755130684,1096.7517075437472,Agente,Quito,Vencida,6
POL-000297,AS-04631,Vehículos,2023-08-10,2024-02-06,1335.923323637569,65778.757225406,324.2984318942165,Agente,Ibarra,Vencida,6
POL-000298,AS-01309,Vehículos,2025-03-10,2026-03-05,504.7988514899507,47093.52477380582,939.2839998843314,Corredor,Guayaquil,Vigente,12
POL-000299,AS-03771,Hogar,2020-12-19,2021-12-14,322.71383358365756,109003.56827460261,1758.8405356618919,Agente,Ambato,Vencida,12
POL-000300,AS-00516,Salud,2024-07-22,2025-07-17,1561.9929773950882,35214.7724017648,237.47603867103138,Agente,Quito,Vigente,12
POL-000301,AS-00313,Vehículos,2023-04-24,2024-04-18,818.3526899687696,24518.967015882095,1003.9814402379233,Agente,Guayaquil,Vencida,12
POL-000302,AS-03219,Vehículos,2023-02-12,2024-02-07,1002.0060284640875,50772.6571382946,1253.8352741377253,Agente,Latacunga,Vencida,12
POL-000303,AS-03277,Vehículos,2022-01-01,2023-12-22,621.8690048731621,28421.044925918635,1386.419412949432,Digital,Quito,Vencida,24
POL-000304,AS-03858,Vehículos,2023-09-14,2025-09-03,1975.2154447580815,52686.243616269596,1442.1351982874487,Bancaseguros,Loja,Vigente,24
POL-000305,AS-04379,Vehículos,2023-04-16,2024-04-10,549.9746313721519,48468.40725910709,945.5709376822631,Agente,Quito,Vencida,12
POL-000306,AS-05854,Salud,2022-09-30,2024-09-19,3828.4380463442694,29559.547391166183,653.3503447310896,Corredor,Guayaquil,Vencida,24
POL-000307,AS-03123,Vehículos,2021-07-24,2022-07-19,1487.808801340662,50257.12748469893,481.15238368120947,Digital,Cuenca,Vencida,12
POL-000308,AS-01941,Vida,2021-12-25,2022-06-23,1597.3233789131168,97429.26364363194,0.0,Digital,Cuenca,Vencida,6
POL-000309,AS-04780,Hogar,2020-11-25,2021-11-20,1498.869659761592,86966.00639539484,1817.3249872648305,Corredor,Quito,Vencida,12
POL-000310,AS-01624,Hogar,2021-08-10,2022-08-05,654.8223769244227,82275.48519353036,307.1297876331243,Agente,Quito,Vencida,12
POL-000311,AS-02657,Salud,2020-11-14,2021-11-09,2041.0901976540238,10652.79699848556,290.19295034712695,Agente,Babahoyo,Vencida,12
POL-000312,AS-00473,Salud,2022-11-02,2023-10-28,1974.856062734427,55858.83013331838,487.08860857879796,Corredor,Quito,Vencida,12
POL-000313,AS-00153,Vehículos,2023-09-05,2024-08-30,1265.3002338236402,77689.71434651007,251.03762816910125,Bancaseguros,Manta,Vencida,12
POL-000314,AS-05772,Vehículos,2024-03-05,2025-02-28,1505.2850506496561,30327.985330959593,331.8013245926134,Agente,Guayaquil,Vencida,12
POL-000315,AS-05024,Vehículos,2021-05-08,2021-11-04,589.2988910664852,70468.74838284786,1051.078379388415,Agente,Santo Domingo,Vencida,6
POL-000316,AS-04210,Vehículos,2024-05-10,2025-05-05,1515.7902008500162,30512.386240760414,817.3549495401192,Bancaseguros,Quito,Vencida,12
POL-000317,AS-02463,Vida,2021-08-25,2022-08-20,1575.499472470822,25112.380816990877,19.97734205078529,Corredor,Guayaquil,Vencida,12
POL-000318,AS-01057,Vehículos,2021-05-20,2022-05-15,760.5651708596862,26528.40264845129,1107.3994640627106,Corredor,Manta,Vencida,12
POL-000319,AS-00949,Salud,2023-04-14,2024-04-08,1736.0394794136814,49912.39811236935,236.16998779674975,Digital,Latacunga,Vencida,12
POL-000320,AS-01505,Salud,2021-11-28,2022-11-23,1922.0609369933782,19980.985360602932,421.3406034116774,Corredor,Guayaquil,Vencida,12
POL-000321,AS-03329,Vehículos,2021-11-21,2022-11-16,1606.1217720282702,52066.7817884242,653.5825623025112,Corredor,Babahoyo,Vencida,12
POL-000322,AS-04317,Vehículos,2023-02-27,2024-02-22,1256.4384470723173,14730.76572511553,636.5035261125788,Agente,Santo Domingo,Vencida,12
POL-000323,AS-03998,Salud,2024-05-13,2025-05-08,2384.966531350166,56999.81754166676,200.10818641053177,Corredor,Cuenca,Vencida,12
POL-000324,AS-01677,Vehículos,2025-04-13,2026-04-08,1509.0646976402468,20601.50580573065,706.3326115763248,Agente,Ambato,Vigente,12
POL-000325,AS-05723,Salud,2021-05-09,2022-05-04,3281.8088077984094,54089.503979654124,140.58731716971656,Agente,Manta,Vencida,12
POL-000326,AS-04450,Vehículos,2024-05-23,2025-05-18,1895.1408314590544,49789.65485319837,1242.9025242903397,Agente,Quito,Vencida,12
POL-000327,AS-03358,Salud,2022-04-16,2023-04-11,3595.9902078383243,42810.97958503574,717.4166569174089,Corredor,Riobamba,Vencida,12
POL-000328,AS-03712,Salud,2020-09-06,2021-09-01,2934.2026060228254,32042.147162957754,702.8457151097447,Bancaseguros,Ambato,Vencida,12
POL-000329,AS-02538,Vehículos,2024-09-04,2025-08-30,2069.001387986764,22809.5540345203,1239.8665377101172,Digital,Guayaquil,Vigente,12
POL-000330,AS-01490,Vehículos,2024-05-28,2025-05-23,1707.5422420476148,63624.36134138203,1332.5379231333766,Digital,Guayaquil,Vencida,12
POL-000331,AS-02133,Salud,2024-05-23,2025-05-18,1699.3787671257824,72891.20468460256,349.1719446181118,Corredor,Quito,Vencida,12
POL-000332,AS-04559,Hogar,2024-10-19,2025-10-14,359.3895048820513,96976.0260795571,1003.3280194954193,Bancaseguros,Ambato,Vigente,12
POL-000333,AS-00087,Hogar,2023-12-08,2025-11-27,391.5986437121269,49040.03935439469,639.3795480459974,Agente,Babahoyo,Vigente,24
POL-000334,AS-00703,Vehículos,2021-10-25,2022-10-20,1170.2877009422689,39730.832966933434,1040.9200053152517,Agente,Ibarra,Vencida,12
POL-000335,AS-00278,Vehículos,2023-04-08,2024-04-02,1363.728872147755,42890.60623987474,991.4441732458833,Corredor,Quito,Vencida,12
POL-000336,AS-00246,Vida,2021-10-10,2023-09-30,2111.132138637135,85463.909128609,0.0,Agente,Santo Domingo,Vencida,24
POL-000337,AS-05143,Vehículos,2022-07-24,2023-07-19,854.0131803520584,65171.86370418466,651.6734724159013,Bancaseguros,Quito,Vencida,12
POL-000338,AS-04254,Salud,2021-07-05,2022-06-30,3140.37228323149,13561.182901821534,517.4954006602132,Corredor,Guayaquil,Vencida,12
POL-000339,AS-02876,Vehículos,2022-10-11,2023-10-06,307.71473520747793,77195.40437648557,451.9672859935224,Bancaseguros,Quito,Vencida,12
POL-000340,AS-00597,Vehículos,2020-06-02,2021-05-28,877.392346237323,53816.18132963509,480.14095236183397,Corredor,Cuenca,Vencida,12
POL-000341,AS-02976,Hogar,2023-08-16,2024-08-10,1096.7580377979514,94546.60872693446,1022.2805354798179,Agente,Guayaquil,Vencida,12
