id_asegurado,segmento,ciudad,antiguedad_anios,n_polizas,reclamos_12m,total_siniestros_hist,mora_actual,score_cliente,perfil_riesgo
AS-00336,Empresa pequeña,Quito,19.9,3,5,7,0,4.264713092489306,alto
AS-00337,Particular,Quito,18.5,5,5,8,0,0.0,alto
AS-00338,Particular,Quito,5.7,1,0,1,0,75.79307079173503,bajo
AS-00339,Particular,Cuenca,1.8,4,0,5,0,67.76465727137813,medio
AS-00340,Particular,Cuenca,0.5,5,3,10,0,18.381377235980125,alto
AS-00341,Particular,Guayaquil,5.5,1,0,0,0,92.78889802216784,bajo
AS-00342,Particular,Cuenca,15.4,3,5,6,0,26.818436057459564,alto
AS-00343,Particular,Ibarra,15.3,2,0,1,1,52.52483285554361,medio
AS-00344,Particular,Santo Domingo,14.0,3,0,2,0,95.86528412314436,bajo
AS-00345,Particular,Santo Domingo,16.2,5,3,2,0,0.0,alto
AS-00346,Particular,Cuenca,0.1,3,0,1,0,92.66024968678818,bajo
AS-00347,Particular,Loja,2.9,1,0,1,0,91.55957829251338,bajo
AS-00348,Empresa pequeña,Manta,6.8,3,0,3,0,60.462681128117225,medio
AS-00349,Empresa pequeña,Portoviejo,13.9,3,0,0,0,84.10777889373782,bajo
AS-00350,Particular,Guayaquil,3.6,1,2,4,1,50.33276424144076,medio
AS-00351,Particular,Tulcán,19.4,2,2,2,0,55.95453782799002,medio
AS-00352,Empresa pequeña,Babahoyo,3.4,1,0,0,0,99.27678108474777,bajo
AS-00353,Particular,Quito,1.4,2,0,0,0,75.6882981160101,bajo
AS-00354,Empresa pequeña,Machala,9.9,5,3,11,0,31.50030735018286,alto
AS-00355,Empresa pequeña,Quito,1.6,1,0,1,0,67.50491896048655,medio
AS-00356,Particular,Quito,1.6,1,0,1,1,60.88735317681096,medio
AS-00357,Particular,Manta,8.7,1,1,4,0,45.40743432003805,medio
AS-00358,Empresa pequeña,Guayaquil,5.7,2,0,4,0,54.45670680539931,medio
AS-00359,Particular,Guayaquil,6.0,3,0,0,0,74.51359280169045,bajo
AS-00360,Particular,Quito,16.9,2,0,1,0,92.66384528223838,bajo
AS-00361,Particular,Quito,17.7,2,0,1,0,85.79673257120587,bajo
AS-00362,Particular,Quito,15.1,3,0,1,0,100.0,bajo
AS-00363,Empresa grande,Cuenca,16.8,3,0,1,0,95.45619925771571,bajo
AS-00364,Empresa pequeña,Guayaquil,8.0,3,0,1,0,87.5085586104947,bajo
AS-00365,Empresa pequeña,Quito,15.2,2,3,2,0,49.55071995855556,medio
AS-00366,Particular,Babahoyo,8.8,3,0,1,0,77.59389764057082,bajo
AS-00367,Empresa mediana,Guayaquil,8.0,2,0,0,0,98.62046240905208,bajo
AS-00368,Empresa pequeña,Cuenca,8.4,4,0,1,0,56.96296200390897,medio
AS-00369,Empresa mediana,Quito,5.8,3,0,2,0,78.38838049274416,bajo
AS-00370,Particular,Quito,5.6,2,0,4,0,47.73495108072267,medio
AS-00371,Empresa mediana,Quito,14.9,2,0,1,0,94.62255087129472,bajo
AS-00372,Particular,Machala,13.7,2,0,2,1,55.38999145622725,medio
AS-00373,Particular,Ambato,3.8,1,1,2,0,91.7557180389752,bajo
AS-00374,Empresa mediana,Cuenca,3.3,3,1,4,0,67.39635413042603,medio
AS-00375,Empresa mediana,Quito,16.7,1,0,1,0,100.0,bajo
AS-00376,Particular,Guayaquil,8.0,1,0,1,0,80.86326218555976,bajo
AS-00377,Particular,Manta,7.1,2,2,1,0,68.46160318360339,medio
AS-00378,Particular,Quito,11.5,1,1,0,0,91.21671002869175,bajo
AS-00379,Empresa pequeña,Machala,19.3,3,0,2,0,100.0,bajo
AS-00380,Empresa mediana,Manta,18.9,3,2,1,0,78.65850857322424,bajo
AS-00381,Empresa mediana,Quito,6.1,3,2,1,0,68.90139078909611,bajo
AS-00382,Empresa grande,Santo Domingo,11.3,6,3,5,0,1.2030367727798894,alto
AS-00383,Particular,Guayaquil,5.6,3,0,0,0,68.38052137845096,bajo
AS-00384,Particular,Quito,17.2,3,0,0,0,71.5712248915962,bajo
AS-00385,Empresa pequeña,Guayaquil,8.4,5,4,5,1,35.004336692231504,alto
AS-00386,Particular,Loja,12.8,4,2,1,0,55.45196893238104,medio
AS-00387,Empresa mediana,Quito,2.0,2,0,1,0,57.9087798788858,medio
AS-00388,Empresa mediana,Ambato,4.5,2,0,2,0,72.28085419607943,medio
AS-00389,Particular,Guayaquil,2.4,1,1,0,0,100.0,bajo
AS-00390,Particular,Quito,13.6,3,0,0,0,92.71548172168798,bajo
AS-00391,Empresa grande,Babahoyo,17.9,2,0,0,0,70.90792664325822,bajo
AS-00392,Particular,Quito,12.7,1,0,6,0,64.85959585753253,medio
AS-00393,Empresa pequeña,Riobamba,1.9,3,0,1,0,76.2988339648968,bajo
AS-00394,Particular,Quito,7.5,1,0,0,0,95.05729382927177,bajo
AS-00395,Empresa pequeña,Quito,13.9,3,0,2,0,60.49720060360644,medio
AS-00396,Particular,Guayaquil,5.9,3,1,3,0,41.55412173947647,medio
AS-00397,Particular,Latacunga,18.4,2,0,0,0,90.93432735454562,bajo
AS-00398,Empresa pequeña,Quito,7.4,3,0,1,0,95.96936187082707,bajo
AS-00399,Empresa pequeña,Quito,2.3,1,0,0,0,82.72730077373691,bajo
AS-00400,Particular,Quito,13.9,3,0,1,0,79.1890815598673,bajo
AS-00401,Particular,Quito,16.6,1,1,1,0,40.227861706028165,medio
AS-00402,Particular,Riobamba,16.6,2,0,5,0,41.70312488523114,medio
AS-00403,Particular,Latacunga,6.7,1,0,1,0,73.32621849859092,bajo
AS-00404,Empresa pequeña,Quito,10.3,3,1,1,0,89.5349029688237,bajo
AS-00405,Empresa grande,Guayaquil,2.1,1,1,0,0,78.54967264260378,bajo
AS-00406,Particular,Quito,15.2,1,0,3,0,61.91424966173749,medio
AS-00407,Particular,Manta,17.6,1,0,1,0,68.06189785308703,bajo
AS-00408,Empresa grande,Guayaquil,17.0,2,0,1,0,72.68810257489353,bajo
AS-00409,Empresa pequeña,Santo Domingo,2.2,6,2,11,1,17.701478158559496,alto
AS-00410,Particular,Quito,13.7,3,2,0,0,100.0,bajo
AS-00411,Empresa mediana,Quito,13.1,1,1,2,0,96.55807439044445,bajo
AS-00412,Empresa pequeña,Latacunga,17.5,3,0,1,0,67.27678954081065,bajo
AS-00413,Empresa pequeña,Ambato,12.9,1,0,0,0,91.92942914632188,bajo
AS-00414,Particular,Cuenca,9.4,5,5,6,0,25.588384109492544,alto
AS-00415,Particular,Cuenca,11.1,2,0,2,0,85.46157005989795,bajo
AS-00416,Particular,Guayaquil,2.5,4,0,0,0,47.95756731721723,medio
AS-00417,Empresa pequeña,Quito,12.1,3,0,1,0,94.65575987761262,bajo
AS-00418,Empresa pequeña,Guayaquil,1.2,3,5,12,0,30.47837317146429,alto
AS-00419,Particular,Loja,2.4,2,0,3,0,64.29648592031913,medio
AS-00420,Particular,Quito,17.9,2,0,0,0,91.93759240705054,bajo
AS-00421,Particular,Quito,17.1,1,0,0,0,100.0,bajo
AS-00422,Empresa pequeña,Ambato,13.5,1,0,1,0,98.57670421221601,bajo
AS-00423,Particular,Cuenca,1.1,2,1,0,0,83.95517925760464,bajo
AS-00424,Empresa pequeña,Santo Domingo,2.2,3,0,1,0,89.95785475477177,bajo
AS-00425,Particular,Loja,5.0,4,2,1,1,56.32687974792574,medio
AS-00426,Particular,Machala,10.3,3,1,1,1,65.14315778766174,medio
AS-00427,Particular,Loja,18.4,2,2,4,0,62.97538269709948,medio
AS-00428,Particular,Loja,15.2,4,1,5,1,64.0302572999922,medio
AS-00429,Particular,Santo Domingo,10.5,1,0,2,0,46.89212243424794,medio
AS-00430,Empresa pequeña,Guayaquil,5.1,1,0,0,0,83.80630256788442,bajo
AS-00431,Particular,Manta,13.5,3,0,0,0,80.88370743667112,bajo
AS-00432,Particular,Loja,13.9,1,0,3,0,57.5038391111995,medio
AS-00433,Empresa grande,Ibarra,4.1,2,0,1,0,89.7529658277772,bajo
AS-00434,Particular,Ibarra,4.0,3,1,2,0,78.88771127897981,bajo
AS-00435,Particular,Ibarra,2.5,2,3,11,1,12.61178526048014,alto
AS-00436,Empresa mediana,Guayaquil,18.8,1,0,1,0,71.87047390209888,bajo
AS-00437,Empresa pequeña,Cuenca,11.5,3,0,2,0,63.34307772785646,medio
AS-00438,Particular,Quito,10.9,4,0,2,0,39.29949270892555,medio
AS-00439,Particular,Latacunga,12.4,2,2,0,0,90.88308780322423,bajo
AS-00440,Particular,Quito,12.9,3,0,1,0,96.3222615055169,bajo
AS-00441,Empresa mediana,Guayaquil,10.9,4,1,11,1,31.920327244696537,alto
AS-00442,Empresa mediana,Quito,18.0,1,0,1,0,72.73652625952954,bajo
AS-00443,Particular,Quito,12.6,2,1,4,0,32.66278949980062,medio
AS-00444,Empresa mediana,Ibarra,8.8,1,1,2,0,52.854399802436056,medio
AS-00445,Particular,Quito,5.1,1,0,0,0,71.27765249747573,bajo
AS-00446,Particular,Guayaquil,7.9,1,0,2,0,91.94836274415019,bajo
AS-00447,Empresa pequeña,Quito,18.6,1,0,2,0,59.43299123048424,medio
AS-00448,Empresa pequeña,Guayaquil,13.2,2,0,1,0,87.70060106836323,bajo
AS-00449,Particular,Guayaquil,17.8,3,1,2,0,62.83066541331654,medio
AS-00450,Particular,Manta,10.8,1,0,0,0,91.80393239055523,bajo
AS-00451,Particular,Machala,2.9,3,1,4,1,7.28660451363414,alto
AS-00452,Empresa pequeña,Quito,15.0,3,0,0,0,83.4757116025062,bajo
AS-00453,Particular,Manta,19.0,2,0,2,0,68.07136976832228,bajo
AS-00454,Particular,Cuenca,6.6,3,0,0,0,89.52023257758923,bajo
AS-00455,Empresa mediana,Quito,6.3,3,3,7,1,8.148711908137797,alto
AS-00456,Particular,Machala,9.3,3,1,4,0,39.23563583868828,medio
AS-00457,Particular,Santo Domingo,17.8,1,0,0,0,71.7648482002272,bajo
AS-00458,Empresa mediana,Ambato,16.3,4,2,2,0,35.92378838790313,medio
AS-00459,Particular,Cuenca,15.5,4,2,6,1,20.23175347326409,alto
AS-00460,Particular,Quito,7.3,1,0,1,0,88.21061053705576,bajo
AS-00461,Empresa pequeña,Quito,3.3,2,0,1,0,60.223625664581945,medio
AS-00462,Empresa pequeña,Guayaquil,4.8,3,0,2,0,80.97631775985865,bajo
AS-00463,Empresa mediana,Quito,13.0,1,0,2,0,60.60137246003707,medio
AS-00464,Empresa pequeña,Guayaquil,7.6,3,0,0,0,86.5698995536711,bajo
AS-00465,Empresa grande,Guayaquil,16.4,2,0,2,0,87.53835975154584,bajo
AS-00466,Empresa mediana,Quito,10.3,2,0,1,0,79.7951520023339,bajo
AS-00467,Empresa mediana,Guayaquil,6.7,1,0,1,0,49.17083350021713,medio
AS-00468,Empresa pequeña,Quito,2.6,3,0,2,0,74.98753855023652,bajo
AS-00469,Particular,Tulcán,10.4,2,0,2,0,67.94749426194736,bajo
AS-00470,Empresa pequeña,Latacunga,4.4,4,1,5,0,61.22090879677659,medio
AS-00471,Particular,Riobamba,12.5,3,0,1,0,78.92474151424177,bajo
AS-00472,Empresa pequeña,Guayaquil,2.7,1,0,0,0,73.59039417632206,bajo
AS-00473,Empresa mediana,Quito,18.0,1,2,1,0,54.224044689007236,medio
AS-00474,Particular,Manta,16.6,3,0,0,0,87.93437133722261,bajo
AS-00475,Empresa pequeña,Latacunga,9.7,2,0,2,0,100.0,bajo
AS-00476,Empresa pequeña,Guayaquil,15.3,1,0,0,0,81.0548198022181,bajo
AS-00477,Particular,Quito,10.5,1,0,3,0,66.18278481527884,medio
AS-00478,Particular,Ambato,5.1,3,0,1,0,79.85625077271767,bajo
AS-00479,Particular,Cuenca,11.2,1,0,1,0,92.99440404227619,bajo
AS-00480,Empresa pequeña,Guayaquil,2.8,1,1,1,0,65.89787455717288,medio
AS-00481,Particular,Riobamba,16.0,3,0,1,0,74.16041204259616,bajo
AS-00482,Particular,Quito,18.5,2,0,1,0,76.32229779699787,bajo
AS-00483,Particular,Babahoyo,12.3,3,0,0,1,63.66776839871214,bajo
AS-00484,Empresa pequeña,Quito,13.2,3,0,2,0,89.01731817933612,bajo
AS-00485,Empresa pequeña,Ambato,7.3,1,3,3,0,44.21824627357849,medio
AS-00486,Particular,Manta,10.4,3,2,1,0,79.38873145201163,bajo
AS-00487,Empresa mediana,Guayaquil,19.3,4,1,9,1,14.467135578787367,alto
AS-00488,Empresa pequeña,Guayaquil,2.2,1,0,2,0,68.09225998192802,bajo
AS-00489,Empresa grande,Santo Domingo,11.5,4,3,2,0,70.73570817536282,medio
AS-00490,Empresa grande,Guayaquil,11.8,1,0,0,0,85.90819878474726,bajo
AS-00491,Empresa pequeña,Guayaquil,19.1,3,0,1,0,77.86013679341691,bajo
AS-00492,Particular,Santo Domingo,1.6,2,0,3,0,73.29972069445013,medio
AS-00493,Particular,Latacunga,3.9,2,0,1,0,48.0868415382381,medio
AS-00494,Particular,Manta,3.2,1,0,0,0,94.39357899335869,bajo
AS-00495,Empresa pequeña,Cuenca,0.9,4,0,5,0,73.61562038634828,medio
AS-00496,Empresa mediana,Babahoyo,18.3,2,0,1,0,76.49455021842329,bajo
AS-00497,Empresa pequeña,Cuenca,10.1,2,1,0,0,78.51376922836772,bajo
AS-00498,Empresa pequeña,Loja,0.3,1,0,1,0,79.84830660958195,bajo
AS-00499,Particular,Guayaquil,19.2,2,0,1,0,71.92190873307621,bajo
AS-00500,Empresa pequeña,Guayaquil,9.1,3,0,0,0,69.98600134517832,bajo
AS-00501,Empresa pequeña,Cuenca,17.1,2,0,1,1,48.9308877376582,medio
AS-00502,Particular,Babahoyo,17.0,3,0,0,0,94.14708320235064,bajo
AS-00503,Empresa pequeña,Guayaquil,13.8,1,0,0,0,88.2071621309043,bajo
AS-00504,Particular,Guayaquil,11.3,2,0,1,0,83.31484618345286,bajo
AS-00505,Empresa grande,Manta,13.0,1,2,1,0,76.54678715439086,bajo
AS-00506,Particular,Machala,7.7,3,0,3,1,62.76437308117652,medio
AS-00507,Particular,Guayaquil,18.2,1,0,2,0,46.23803037880566,medio
AS-00508,Empresa pequeña,Guayaquil,17.8,3,1,1,0,48.78004615160092,medio
AS-00509,Particular,Ibarra,13.3,3,0,0,0,75.24260813972414,bajo
AS-00510,Particular,Cuenca,1.2,5,3,12,1,0.0,alto
AS-00511,Particular,Machala,6.3,2,1,4,0,45.052284128899196,medio
AS-00512,Empresa mediana,Ambato,17.2,2,1,1,0,95.84880945275431,bajo
AS-00513,Particular,Latacunga,10.8,3,0,1,0,87.90525976566795,bajo
AS-00514,Particular,Cuenca,18.2,4,0,3,1,48.26218168979201,medio
AS-00515,Particular,Quito,10.5,1,0,0,0,67.31614334715835,bajo
AS-00516,Empresa mediana,Quito,8.7,2,0,0,0,90.17695612912878,bajo
AS-00517,Particular,Guayaquil,3.3,3,0,0,0,79.1045859381219,bajo
AS-00518,Particular,Riobamba,18.2,3,0,2,0,87.41222377600724,bajo
AS-00519,Particular,Quito,5.9,4,0,2,0,58.59666152714613,medio
AS-00520,Particular,Portoviejo,0.5,1,0,0,0,86.95693561685894,bajo
AS-00521,Particular,Cuenca,6.9,2,0,2,0,72.75297359439314,bajo
AS-00522,Empresa pequeña,Santo Domingo,19.0,1,0,0,0,89.01680096189968,bajo
AS-00523,Particular,Santo Domingo,16.6,1,2,3,0,47.88688120527077,medio
AS-00524,Particular,Quito,14.7,2,3,6,1,21.252993342965794,alto
AS-00525,Empresa mediana,Ibarra,14.9,3,0,0,0,85.38370421728742,bajo
AS-00526,Particular,Ambato,19.5,1,0,1,0,65.9755894966774,bajo
AS-00527,Empresa pequeña,Quito,19.4,3,0,0,0,79.7622878105842,bajo
AS-00528,Empresa pequeña,Cuenca,13.8,2,0,0,1,89.0404247333069,bajo
AS-00529,Particular,Cuenca,2.2,2,0,1,1,94.99861250860741,bajo
AS-00530,Empresa mediana,Quito,13.8,2,0,2,0,66.67841687447796,bajo
AS-00531,Particular,Loja,3.9,1,0,2,0,87.29296229388686,bajo
AS-00532,Empresa mediana,Quito,3.2,2,1,1,0,75.2923996886552,bajo
AS-00533,Particular,Machala,12.4,3,2,5,0,60.56960100676341,medio
AS-00534,Empresa mediana,Loja,15.3,1,0,0,0,83.14491900118772,bajo
AS-00535,Particular,Quito,18.8,2,1,0,0,50.84081946098921,medio
AS-00536,Particular,Guayaquil,9.8,3,0,0,0,61.036993356582066,medio
AS-00537,Empresa mediana,Cuenca,17.8,1,0,2,0,76.49793317358024,bajo
AS-00538,Empresa mediana,Guayaquil,14.2,3,0,1,0,70.17722227885086,bajo
AS-00539,Particular,Cuenca,2.1,1,0,0,0,90.8314640460722,bajo
AS-00540,Empresa pequeña,Cuenca,11.2,2,3,8,1,23.41554065238426,alto
AS-00541,Empresa mediana,Quito,8.1,2,0,0,0,92.1784605603257,bajo
AS-00542,Empresa mediana,Babahoyo,16.9,2,0,1,0,86.1514657267119,bajo
AS-00543,Particular,Guayaquil,11.0,3,0,0,1,86.04902088957643,bajo
AS-00544,Particular,Guayaquil,0.4,1,1,0,0,86.2078431032895,bajo
AS-00545,Particular,Riobamba,18.9,2,1,1,0,74.74177749936355,bajo
AS-00546,Particular,Guayaquil,2.9,2,0,0,0,73.71552372264762,bajo
AS-00547,Particular,Tulcán,14.7,3,0,1,0,87.4853606359027,bajo
AS-00548,Empresa pequeña,Quito,12.9,1,0,1,0,41.28477306978503,medio
AS-00549,Empresa mediana,Machala,8.7,1,1,1,0,91.45572936685654,bajo
AS-00550,Empresa mediana,Ambato,1.2,1,0,2,0,46.4800740664209,medio
AS-00551,Particular,Babahoyo,19.4,1,0,2,0,51.8329489373645,medio
AS-00552,Particular,Ibarra,11.0,2,0,0,0,92.4216138230396,bajo
AS-00553,Empresa pequeña,Quito,8.0,3,0,0,0,97.93891030829903,bajo
AS-00554,Particular,Guayaquil,13.7,3,0,1,0,83.97210421650607,bajo
AS-00555,Particular,Ambato,15.4,1,1,0,0,100.0,bajo
AS-00556,Empresa pequeña,Tulcán,4.7,3,0,0,0,93.54061516938766,bajo
AS-00557,Empresa pequeña,Manta,3.0,2,0,1,0,70.86196887963753,bajo
AS-00558,Particular,Ibarra,4.3,3,0,1,0,82.3372090609019,bajo
AS-00559,Empresa grande,Ambato,7.6,1,0,4,0,47.772260711891484,medio
AS-00560,Particular,Latacunga,1.4,3,0,0,0,87.69507759589868,bajo
AS-00561,Particular,Ambato,4.7,4,0,3,0,67.64887428448206,medio
AS-00562,Empresa mediana,Quito,10.1,2,0,1,0,81.5770039932272,bajo
AS-00563,Particular,Ibarra,0.5,3,0,1,0,81.45562351715846,bajo
AS-00564,Particular,Guayaquil,7.8,1,1,0,1,75.1698823391608,bajo
AS-00565,Empresa mediana,Quito,7.7,2,0,2,0,58.40606961081972,medio
AS-00566,Empresa mediana,Cuenca,4.2,1,0,0,0,74.05962313489223,bajo
AS-00567,Particular,Cuenca,2.8,2,1,1,0,34.409377324110736,medio
AS-00568,Empresa pequeña,Quito,6.4,3,3,8,1,29.259568445412977,alto
AS-00569,Empresa grande,Ibarra,16.5,3,1,0,0,84.04604039487073,bajo
AS-00570,Particular,Babahoyo,12.4,3,0,1,0,75.24243257979346,bajo
AS-00571,Particular,Riobamba,2.8,3,0,0,0,75.59209189594776,bajo
AS-00572,Particular,Quito,0.7,1,0,2,1,85.08218656137642,bajo
AS-00573,Empresa grande,Quito,18.5,4,3,4,0,51.03463686882081,medio
AS-00574,Empresa mediana,Riobamba,12.2,2,0,1,0,97.10449735595569,bajo
AS-00575,Empresa pequeña,Machala,15.8,3,0,0,0,100.0,bajo
AS-00576,Particular,Ibarra,11.2,3,1,0,1,64.64432345496058,bajo
AS-00577,Particular,Santo Domingo,9.3,2,0,0,0,91.87807279054283,bajo
AS-00578,Particular,Quito,10.1,2,1,1,1,64.05432596943484,medio
AS-00579,Particular,Quito,9.1,3,1,0,0,65.3070687711008,bajo
AS-00580,Empresa pequeña,Riobamba,14.4,2,1,3,1,30.418770216034645,alto
AS-00581,Particular,Riobamba,10.3,1,0,1,0,94.69248203747208,bajo
AS-00582,Empresa pequeña,Quito,17.4,2,2,3,0,46.823560430495995,medio
AS-00583,Particular,Esmeraldas,19.2,1,0,0,0,86.96390933053142,bajo
AS-00584,Particular,Machala,4.8,3,0,2,0,94.65346428902197,bajo
AS-00585,Empresa pequeña,Cuenca,12.4,3,1,0,0,76.40933127529247,bajo
AS-00586,Empresa pequeña,Machala,13.4,3,0,1,1,72.74110293150169,bajo
AS-00587,Empresa grande,Guayaquil,13.3,3,0,1,0,73.00319550229878,bajo
AS-00588,Empresa pequeña,Quito,15.4,2,0,1,0,67.75077815267605,bajo
AS-00589,Empresa mediana,Cuenca,2.5,2,0,0,0,80.45167908272123,bajo
AS-00590,Empresa pequeña,Ibarra,12.6,1,0,2,0,93.71958087045566,bajo
AS-00591,Particular,Guayaquil,10.6,3,1,3,0,54.75783118609696,medio
AS-00592,Particular,Manta,14.2,1,0,0,0,86.41171276617442,bajo
AS-00593,Empresa pequeña,Manta,8.4,1,0,0,0,91.49489912873196,bajo
AS-00594,Empresa pequeña,Guayaquil,1.4,3,0,4,0,41.86831052643475,medio
AS-00595,Particular,Manta,0.7,2,0,4,1,71.8876997212895,medio
AS-00596,Empresa mediana,Ambato,9.7,4,2,3,0,47.14991800572627,medio
AS-00597,Empresa mediana,Cuenca,11.3,3,0,2,0,74.85062532353315,bajo
AS-00598,Particular,Riobamba,1.4,3,2,11,0,33.50618142108846,alto
AS-00599,Empresa mediana,Guayaquil,11.9,2,0,1,0,68.67853369961945,bajo
AS-00600,Particular,Guayaquil,16.6,3,0,1,0,45.18650246522426,medio
AS-00601,Empresa pequeña,Guayaquil,0.6,5,4,10,0,17.08494308322676,alto
AS-00602,Empresa pequeña,Riobamba,3.0,1,1,0,1,85.68917337911186,bajo
AS-00603,Particular,Guayaquil,17.3,1,0,1,1,94.9480296005283,bajo
AS-00604,Empresa mediana,Machala,2.2,3,1,1,0,99.57818929402475,bajo
AS-00605,Empresa mediana,Quito,5.6,2,0,0,0,80.2671745161185,bajo
AS-00606,Particular,Manta,10.3,1,0,2,0,87.48397906279033,bajo
AS-00607,Empresa mediana,Quito,6.3,2,0,2,0,67.03105400448214,bajo
AS-00608,Particular,Quito,7.9,3,0,2,0,88.87672648344291,bajo
AS-00609,Particular,Guayaquil,4.0,3,0,0,0,88.80639875547861,bajo
AS-00610,Empresa pequeña,Santo Domingo,14.0,1,0,1,0,98.78022155744591,bajo
AS-00611,Particular,Quito,17.9,4,5,8,0,30.57182828177029,alto
AS-00612,Empresa pequeña,Guayaquil,0.7,4,0,3,0,64.22207664544773,medio
AS-00613,Empresa pequeña,Quito,2.1,1,0,4,0,64.3998431315991,medio
AS-00614,Particular,Quito,4.9,1,3,2,0,74.57255476350812,bajo
AS-00615,Empresa pequeña,Guayaquil,15.8,2,0,5,0,73.62875989808413,medio
AS-00616,Empresa mediana,Manta,6.6,1,0,0,0,99.34610590987614,bajo
AS-00617,Empresa pequeña,Manta,16.4,3,1,2,0,43.146973973024465,medio
AS-00618,Empresa mediana,Ambato,0.1,3,5,12,1,15.02883311949346,alto
AS-00619,Empresa pequeña,Loja,6.4,3,0,1,0,100.0,bajo
AS-00620,Empresa pequeña,Babahoyo,11.7,6,5,7,0,6.119420121395657,alto
AS-00621,Particular,Portoviejo,0.1,6,3,2,0,29.647627722773443,alto
AS-00622,Particular,Guayaquil,6.4,4,1,1,0,48.45734178567998,medio
AS-00623,Particular,Guayaquil,18.5,2,0,0,1,99.51012248237517,bajo
AS-00624,Particular,Quito,17.7,4,2,3,0,50.72710023077489,medio
AS-00625,Empresa mediana,Loja,18.6,2,0,2,0,71.76593313319698,medio
AS-00626,Particular,Manta,11.6,3,0,2,0,79.74392161784407,bajo
AS-00627,Empresa pequeña,Quito,9.7,2,0,0,0,85.7519758987071,bajo
AS-00628,Empresa pequeña,Machala,15.0,2,0,0,0,96.07106539950176,bajo
AS-00629,Particular,Ambato,13.4,3,0,1,1,55.77862456144347,medio
AS-00630,Particular,Guayaquil,14.7,2,0,0,1,84.27095759235473,bajo
AS-00631,Particular,Ibarra,14.6,6,2,12,1,14.037676851425903,alto
AS-00632,Particular,Santo Domingo,12.5,4,3,6,0,10.647751597303069,alto
AS-00633,Particular,Guayaquil,5.2,1,0,3,1,60.60996050710505,medio
AS-00634,Particular,Riobamba,4.8,1,0,0,0,78.1655946502629,bajo
AS-00635,Empresa grande,Santo Domingo,16.8,2,0,2,0,78.13947812369916,bajo
AS-00636,Particular,Santo Domingo,1.2,2,0,1,0,66.72571664067115,bajo
AS-00637,Particular,Latacunga,18.5,1,0,0,0,88.31585291980957,bajo
AS-00638,Particular,Guayaquil,16.0,2,0,0,1,90.86658983594202,bajo
AS-00639,Particular,Guayaquil,16.9,3,0,1,0,73.55019550129472,bajo
AS-00640,Empresa mediana,Manta,9.3,3,0,0,0,81.22460613968192,bajo
AS-00641,Particular,Babahoyo,6.3,1,0,0,1,38.621076503549354,medio
AS-00642,Particular,Guayaquil,14.5,3,0,4,0,51.04510762644696,medio
AS-00643,Empresa pequeña,Latacunga,12.8,1,0,4,0,49.602043243181974,medio
AS-00644,Empresa mediana,Quito,3.8,2,0,1,1,81.68428523440947,bajo
AS-00645,Empresa pequeña,Ambato,15.4,3,0,4,0,61.27128467957028,medio
AS-00646,Particular,Guayaquil,16.3,3,3,12,1,34.83638215126165,alto
AS-00647,Particular,Quito,10.9,4,0,3,0,53.015566785292144,medio
AS-00648,Particular,Manta,5.1,2,0,0,0,89.32852566741093,bajo
AS-00649,Empresa mediana,Guayaquil,14.0,4,1,3,0,66.14532734895661,medio
AS-00650,Particular,Ibarra,16.3,1,0,1,0,100.0,bajo
AS-00651,Particular,Babahoyo,6.7,2,0,0,0,100.0,bajo
AS-00652,Particular,Guayaquil,16.8,3,0,3,0,46.73282514773879,medio
AS-00653,Empresa pequeña,Guayaquil,2.2,3,0,2,0,87.65555654722584,bajo
AS-00654,Particular,Quito,19.9,1,0,1,0,80.66737045629165,bajo
AS-00655,Particular,Santo Domingo,19.3,2,1,3,0,43.566799016249306,alto
AS-00656,Particular,Ambato,10.5,3,1,0,0,92.49609217007244,bajo
AS-00657,Empresa mediana,Quito,13.1,2,0,2,0,77.36964645956473,bajo
AS-00658,Particular,Quito,6.2,1,0,0,0,87.57937456444999,bajo
AS-00659,Particular,Manta,1.4,1,0,2,0,100.0,bajo
AS-00660,Particular,Loja,11.0,2,1,2,0,92.17819794038029,bajo
AS-00661,Particular,Guayaquil,15.2,1,0,1,0,80.33168996559883,bajo
AS-00662,Particular,Santo Domingo,12.3,1,0,0,0,67.46570529379804,bajo
AS-00663,Empresa mediana,Manta,5.7,4,1,4,0,58.43623364892001,medio
AS-00664,Particular,Quito,13.9,3,0,1,0,95.78287614433117,bajo
AS-00665,Empresa mediana,Guayaquil,11.2,1,0,0,0,69.33577108661419,bajo
AS-00666,Empresa mediana,Cuenca,9.3,3,2,9,0,31.632151138459484,alto
AS-00667,Particular,Tulcán,1.2,2,0,1,0,78.72511391289572,bajo
AS-00668,Particular,Tulcán,3.6,1,0,3,0,73.51996494291345,medio
AS-00669,Empresa pequeña,Quito,13.6,2,0,0,0,63.54515095803494,bajo
AS-00670,Empresa pequeña,Guayaquil,4.5,4,1,1,0,58.05753425961231,medio
AS-00671,Empresa mediana,Guayaquil,2.8,3,0,0,0,84.33042596248814,bajo
AS-00672,Particular,Quito,2.8,4,0,3,0,39.63304883795925,medio
AS-00673,Empresa pequeña,Ambato,12.3,2,1,3,0,44.98656202959826,medio
AS-00674,Empresa mediana,Babahoyo,11.9,2,0,0,0,90.24279567002104,bajo
AS-00675,Particular,Quito,18.6,1,1,0,0,75.4624415264109,bajo
